filename,id,split,label,original_path
non_food_train_1e97608a.jpg,1e97608a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/48907.png
non_food_train_04e5dd79.jpg,04e5dd79,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_625_aug_0.jpg
non_food_train_8df1d4b7.jpg,8df1d4b7,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_89_aug_0.jpg
food_train_aa976f27.jpg,aa976f27,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/35739.jpg
non_food_train_c123d4a8.jpg,c123d4a8,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/1165.jpg
non_food_train_2261d226.jpg,2261d226,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/38200.jpg
non_food_train_92e340c4.jpg,92e340c4,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/39429.jpg
non_food_train_f8962430.jpg,f8962430,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/20593.jpg
non_food_train_fe789026.jpg,fe789026,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/30849.jpg
non_food_train_121fa315.jpg,121fa315,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/121.png
non_food_train_9c8bb36e.jpg,9c8bb36e,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/17856.jpg
non_food_train_e640f97a.jpg,e640f97a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/17540.jpg
non_food_train_196edbcb.jpg,196edbcb,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/10814.jpg
food_train_6adbfe1b.jpg,6adbfe1b,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/18876.jpg
non_food_train_a07dcdc2.jpg,a07dcdc2,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/36940.jpg
food_train_18c89863.jpg,18c89863,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/17735.jpg
food_train_553e184a.jpg,553e184a,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_639_aug_0.jpg
food_train_ab47797f.jpg,ab47797f,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/457.jpg
food_train_e6252a27.jpg,e6252a27,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/470.jpg
non_food_train_c676a87c.jpg,c676a87c,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/non_food/18.jpg
non_food_train_b18f37c1.jpg,b18f37c1,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/874.jpg
non_food_train_a0221983.jpg,a0221983,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/35496.jpg
food_train_9f859e47.jpg,9f859e47,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_1067_aug_0.jpg
non_food_train_79f92dde.jpg,79f92dde,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/36156.jpg
non_food_train_457f81f5.jpg,457f81f5,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/2204.jpg
non_food_train_80bafccd.jpg,80bafccd,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_1209_aug_0.jpg
non_food_train_dc3a1c7a.jpg,dc3a1c7a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/32419.jpg
food_train_124bb80e.jpg,124bb80e,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/7144.jpg
non_food_train_4382ac26.jpg,4382ac26,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/29585.jpg
non_food_train_640b3d9c.jpg,640b3d9c,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/606.jpg
non_food_train_df83a68f.jpg,df83a68f,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/31696.jpg
food_train_086c5b91.jpg,086c5b91,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_390_aug_0.jpg
food_train_b373aeff.jpg,b373aeff,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/7338.jpg
food_train_b2be6a28.jpg,b2be6a28,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/19227.jpg
non_food_train_78afca68.jpg,78afca68,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/27782.jpg
food_train_b8e7d646.jpg,b8e7d646,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/7751.jpg
non_food_train_d048563a.jpg,d048563a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/8921.jpg
non_food_train_b96db11e.jpg,b96db11e,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_742_aug_0.jpg
food_train_880cad97.jpg,880cad97,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/food/480.jpg
non_food_train_dac50c7a.jpg,dac50c7a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/5861.jpg
non_food_train_948a60f5.jpg,948a60f5,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/1587.jpg
non_food_train_bd15f767.jpg,bd15f767,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/38706.jpg
food_train_e8ad8345.jpg,e8ad8345,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/7653.jpg
non_food_train_c843fdbd.jpg,c843fdbd,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/3523.png
food_train_22abffb0.jpg,22abffb0,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/21521.jpg
non_food_train_0ee4c7fd.jpg,0ee4c7fd,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/19333.jpg
non_food_train_d623bdd1.jpg,d623bdd1,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_161_aug_0.jpg
non_food_train_dbbe753b.jpg,dbbe753b,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/28530.jpg
non_food_train_b5865ad9.jpg,b5865ad9,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/3512.png
non_food_train_c9ecf8a2.jpg,c9ecf8a2,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/3151.jpg
food_train_981435a4.jpg,981435a4,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/food/280.jpg
non_food_train_d76068f1.jpg,d76068f1,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/test/negative_non_food/113_aug_0.jpg
food_train_98024a15.jpg,98024a15,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/3279.jpg
food_train_54c6d1ba.jpg,54c6d1ba,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/790.jpg
non_food_train_35643c69.jpg,35643c69,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/non_food/39.jpg
non_food_train_352ef9f6.jpg,352ef9f6,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/48565.png
non_food_train_9c74e47e.jpg,9c74e47e,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/49790.jpg
food_train_0af9187d.jpg,0af9187d,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/711.jpg
food_train_6df22a3a.jpg,6df22a3a,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_1112_aug_0.jpg
non_food_train_724532eb.jpg,724532eb,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_538_aug_0.jpg
non_food_train_1e70f9e9.jpg,1e70f9e9,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_955_aug_0.jpg
food_train_d2c4418a.jpg,d2c4418a,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/37278.jpg
non_food_train_26848f7f.jpg,26848f7f,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/502.jpg
non_food_train_73394f7d.jpg,73394f7d,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/8335.jpg
food_train_d376b64a.jpg,d376b64a,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/4154.jpg
food_train_cf6865d7.jpg,cf6865d7,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/30177.jpg
food_train_287ac7ec.jpg,287ac7ec,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/food/353.jpg
non_food_train_2cc97481.jpg,2cc97481,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/non_food/263.jpg
non_food_train_75ea5c6d.jpg,75ea5c6d,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/6985.jpg
non_food_train_cd66375b.jpg,cd66375b,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/43718.jpg
non_food_train_0520e90d.jpg,0520e90d,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/20034.jpg
non_food_train_8477a72f.jpg,8477a72f,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/non_food/68.jpg
food_train_ac31ef79.jpg,ac31ef79,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_163_aug_0.jpg
food_train_8352861c.jpg,8352861c,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/food/323.jpg
food_train_c22c3106.jpg,c22c3106,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/37414.jpg
non_food_train_16987520.jpg,16987520,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/17903.jpg
non_food_train_651eacf1.jpg,651eacf1,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/22436.png
non_food_train_2da7970e.jpg,2da7970e,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_185_aug_0.jpg
food_train_c6514220.jpg,c6514220,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/451.jpg
non_food_train_ea8de15a.jpg,ea8de15a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/25560.jpg
non_food_train_e663aacd.jpg,e663aacd,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/31564.png
non_food_train_23f87085.jpg,23f87085,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/49044.png
food_train_8feab7e3.jpg,8feab7e3,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/859.jpg
non_food_train_0929ea0c.jpg,0929ea0c,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_563_aug_0.jpg
non_food_train_512acf1e.jpg,512acf1e,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/29528.jpg
non_food_train_c48b47b9.jpg,c48b47b9,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/43256.jpg
food_train_467f439c.jpg,467f439c,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/3247.png
non_food_train_f9b7dd9e.jpg,f9b7dd9e,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/32016.jpg
non_food_train_b0d4dae7.jpg,b0d4dae7,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/49589.jpg
non_food_train_5b0fa454.jpg,5b0fa454,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/non_food/75.jpg
food_train_70360468.jpg,70360468,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/food/428.jpg
food_train_8b1921f5.jpg,8b1921f5,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/48279.jpg
non_food_train_449c7d38.jpg,449c7d38,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/23318.jpg
food_train_cd6785a4.jpg,cd6785a4,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/1282.jpg
non_food_train_416a6aef.jpg,416a6aef,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/19248.jpg
non_food_train_80d9c7e2.jpg,80d9c7e2,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/5086.jpg
non_food_train_9790fa90.jpg,9790fa90,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/28317.jpg
non_food_train_025638dd.jpg,025638dd,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/2802.jpg
non_food_train_b28eb640.jpg,b28eb640,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/18430.jpg
non_food_train_7e8a888a.jpg,7e8a888a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/5361.jpg
food_train_36922dd0.jpg,36922dd0,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/food/52.jpg
non_food_train_7d265f3c.jpg,7d265f3c,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/40757.jpg
non_food_train_27971d45.jpg,27971d45,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/48223.png
food_train_10da620b.jpg,10da620b,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/37192.jpg
non_food_train_db619e66.jpg,db619e66,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/23187.jpg
non_food_train_0b315bff.jpg,0b315bff,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/28982.jpg
non_food_train_483a5c79.jpg,483a5c79,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/40586.jpg
food_train_f09b639b.jpg,f09b639b,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/1093.jpg
non_food_train_82ef0534.jpg,82ef0534,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/7135.jpg
non_food_train_c1953b1d.jpg,c1953b1d,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/non_food/406.jpg
non_food_train_5298b0ee.jpg,5298b0ee,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/34231.png
food_train_6b08ef5c.jpg,6b08ef5c,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/1460.jpg
non_food_train_c22e5862.jpg,c22e5862,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/28719.jpg
non_food_train_f75c2ec4.jpg,f75c2ec4,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/43593.jpg
non_food_train_d274855f.jpg,d274855f,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/18739.jpg
non_food_train_e21f2197.jpg,e21f2197,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/42233.jpg
non_food_train_e7bbb530.jpg,e7bbb530,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/17006.jpg
food_train_cb6de5ed.jpg,cb6de5ed,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/2789.jpg
food_train_2b89a326.jpg,2b89a326,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_1201_aug_0.jpg
non_food_train_6589f5f9.jpg,6589f5f9,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/non_food/493.jpg
non_food_train_71c0d058.jpg,71c0d058,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/19018.jpg
food_train_e10455a7.jpg,e10455a7,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/evaluation/food/244.jpg
food_train_caa0f4d6.jpg,caa0f4d6,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_25_aug_0.jpg
non_food_train_aff30089.jpg,aff30089,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/26421.jpg
food_train_e2b5d55a.jpg,e2b5d55a,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/1051.jpg
non_food_train_fe3683ad.jpg,fe3683ad,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/19037.jpg
non_food_train_8156c287.jpg,8156c287,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/20049.jpg
food_train_7ad3f166.jpg,7ad3f166,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/19313.png
non_food_train_fc0c80fc.jpg,fc0c80fc,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/45721.png
non_food_train_90445664.jpg,90445664,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/819.jpg
non_food_train_ae1f48d4.jpg,ae1f48d4,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/non_food/196.jpg
non_food_train_582b8e38.jpg,582b8e38,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/10536.jpg
non_food_train_303f3f92.jpg,303f3f92,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/26636.jpg
food_train_4ee300f2.jpg,4ee300f2,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_95_aug_0.jpg
non_food_train_c4e47d3a.jpg,c4e47d3a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/32696.jpg
non_food_train_048c6e5a.jpg,048c6e5a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/negative_non_food/training_non_food_166_aug_0.jpg
non_food_train_e735fdd6.jpg,e735fdd6,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/1124.jpg
non_food_train_36c2552b.jpg,36c2552b,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/26209.jpg
food_train_6333ec5d.jpg,6333ec5d,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_553_aug_0.jpg
food_train_f7e73c3a.jpg,f7e73c3a,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/49669.jpg
food_train_c7237def.jpg,c7237def,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_1084_aug_0.jpg
food_train_c17d036b.jpg,c17d036b,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/37581.jpg
non_food_train_c6bef079.jpg,c6bef079,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/2344.jpg
food_train_3b3ec0f2.jpg,3b3ec0f2,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/food/959.jpg
non_food_train_b9c0aac7.jpg,b9c0aac7,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/31037.jpg
food_train_c161e0cf.jpg,c161e0cf,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/train/food_images/training_food_387_aug_0.jpg
non_food_train_417c273b.jpg,417c273b,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/43098.jpg
non_food_train_6822783d.jpg,6822783d,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/28863.jpg
non_food_train_350531ce.jpg,350531ce,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/46807.jpg
non_food_train_92af8170.jpg,92af8170,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/21630.jpg
non_food_train_3fb0a6e2.jpg,3fb0a6e2,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/40462.jpg
non_food_train_45491a45.jpg,45491a45,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/1382.jpg
non_food_train_38ec619c.jpg,38ec619c,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/25892.jpg
food_train_ce702e4e.jpg,ce702e4e,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/food/380.jpg
non_food_train_f5b36f3a.jpg,f5b36f3a,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-or-not-dataset/test/negative_non_food/24_aug_0.jpg
food_train_074312a8.jpg,074312a8,train,food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/validation/food/262.jpg
non_food_train_dcd88bfe.jpg,dcd88bfe,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/food-5k/training/non_food/511.jpg
non_food_train_13a4868c.jpg,13a4868c,train,non_food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/non_food/26125.jpg
food_train_2661645d.jpg,2661645d,train,food,/Users/moritz/code_projects/food-not-food/data/raw/restaurant_images/food/10434.jpg
