restaurantName|reviewerId|rating|reviewDate
Da Cristina|Tengattini|5|2016-06-03
Da Cristina|Meliott|5|2016-06-03
Da Cristina|JoachimShe|4|2018-11-22
Jesus Rice!|Hantastisch|4|2020-11-22
Jesus Rice!|Mahalo05|5|2019-02-06
Jesus Rice!|IlIlIlIlIlIlIlIlIIlI|5|2020-09-07
Bistro MAX|samuelm401|5|2020-06-24
Bistro MAX|Frawizue|1|2018-12-20
Bistro MAX|ab7111|4|2018-06-08
Bistro MAX|Suri-from-Winterthur|4|2018-05-26
Bistro MAX|368Judith|3|2017-08-31
Bistro MAX|casta80|4|2017-06-16
Bistro MAX|NaradaR5|5|2017-04-03
Bistro MAX|RuthH1775|5|2017-03-03
Bistro MAX|363|5|2017-01-30
Bistro MAX|756dominics|5|2016-07-13
Bistro MAX|758RJmarcop|5|2016-04-08
Bistro MAX|Superhirn|4|2016-02-17
Bistro MAX|unic2128|4|2016-01-22
Bistro MAX|themuellair|5|2015-12-10
Bistro MAX|JosephineT_12|5|2015-11-04
Bistro MAX|452RonaldA|4|2015-10-30
Bistro MAX|Yars1974|4|2015-09-27
Mcdonald's Restaurant|Animore3|1|2023-05-04
Restaurant zur Sonne AG Winterthur|Excursion44488593686|5|2024-04-22
Restaurant zur Sonne AG Winterthur|diePinguh|5|2024-04-05
Restaurant zur Sonne AG Winterthur|Trek55989546723|5|2023-06-17
Restaurant zur Sonne AG Winterthur|163Stefan|4|2023-05-18
Restaurant zur Sonne AG Winterthur|jeanth0masw|4|2022-04-05
Restaurant zur Sonne AG Winterthur|dune1899|5|2022-04-04
Restaurant zur Sonne AG Winterthur|hgutmann|3|2022-03-19
Restaurant zur Sonne AG Winterthur|dofexcellence|5|2022-01-03
Restaurant zur Sonne AG Winterthur|peterroetheli|5|2021-12-05
Restaurant zur Sonne AG Winterthur|sandromX807TK|5|2021-08-03
Restaurant zur Sonne AG Winterthur|Fibi83|5|2021-06-26
Restaurant zur Sonne AG Winterthur|Lora889|5|2021-05-01
Restaurant zur Sonne AG Winterthur|22torstenm|5|2020-12-07
Restaurant zur Sonne AG Winterthur|Fibi83|5|2020-11-28
Restaurant zur Sonne AG Winterthur|dofexcellence|5|2020-11-27
Restaurant zur Sonne AG Winterthur|ghue48|5|2020-11-19
Restaurant zur Sonne AG Winterthur|NiciHas|5|2020-11-03
Restaurant zur Sonne AG Winterthur|Tabeafischer|5|2020-08-11
Restaurant zur Sonne AG Winterthur|DomeH20|3|2020-02-14
Restaurant zur Sonne AG Winterthur|aloishol|4|2020-02-08
Restaurant zur Sonne AG Winterthur|Bentancure|2|2020-02-07
Restaurant zur Sonne AG Winterthur|Travelaround2016|4|2020-01-05
Restaurant zur Sonne AG Winterthur|alfred12222|5|2020-01-01
Restaurant zur Sonne AG Winterthur|513j_rgene|5|2019-12-08
Restaurant zur Sonne AG Winterthur|AmaliaSara7|5|2019-12-06
Restaurant zur Sonne AG Winterthur|MALUNSA|5|2019-11-06
Restaurant zur Sonne AG Winterthur|WERMEI|4|2019-11-04
Restaurant zur Sonne AG Winterthur|titeppa|4|2019-10-18
Restaurant zur Sonne AG Winterthur|448matthiast|5|2019-10-03
Restaurant zur Sonne AG Winterthur|corinnebH7400HK|5|2019-08-18
Restaurant zur Sonne AG Winterthur|Marlisvanderbergen|5|2019-07-20
Restaurant zur Sonne AG Winterthur|saeykey|5|2019-06-05
Restaurant zur Sonne AG Winterthur|af837|4|2019-05-13
Restaurant zur Sonne AG Winterthur|71ff|4|2019-05-11
Restaurant zur Sonne AG Winterthur|SweeperOO7|5|2019-04-21
Restaurant zur Sonne AG Winterthur|Reinerpflanz|4|2019-02-04
Restaurant zur Sonne AG Winterthur|hardwezel|4|2019-02-04
Restaurant zur Sonne AG Winterthur|Meret_1979|1|2019-01-27
Restaurant zur Sonne AG Winterthur|LucaP3891|4|2019-01-15
Restaurant zur Sonne AG Winterthur|871haraldf|4|2018-12-26
Restaurant zur Sonne AG Winterthur|StefanC1707|1|2018-11-25
Restaurant zur Sonne AG Winterthur|ValeP18|5|2018-11-11
Restaurant zur Sonne AG Winterthur|antonija33|5|2018-10-21
Restaurant zur Sonne AG Winterthur|johndX6695NR|5|2018-08-17
Restaurant zur Sonne AG Winterthur|733florianh|4|2018-06-27
Restaurant zur Sonne AG Winterthur|Heinz_Prag|4|2018-06-19
Restaurant zur Sonne AG Winterthur|jasmins963|3|2018-05-03
Restaurant zur Sonne AG Winterthur|christophm259|1|2018-04-21
Restaurant zur Sonne AG Winterthur|Ratistella|3|2018-01-19
Restaurant zur Sonne AG Winterthur|777Funkychicken|4|2018-01-19
Restaurant zur Sonne AG Winterthur|120marcels|4|2018-01-10
Restaurant zur Sonne AG Winterthur|MarkWinti|4|2017-12-08
Restaurant zur Sonne AG Winterthur|dyvoseen|5|2017-11-18
Restaurant zur Sonne AG Winterthur|TravelExpertSwiss|3|2017-11-05
Restaurant zur Sonne AG Winterthur|jhopra|4|2017-10-21
Restaurant zur Sonne AG Winterthur|52swissy|5|2017-09-11
Restaurant zur Sonne AG Winterthur|140heinz|5|2017-08-11
Restaurant zur Sonne AG Winterthur|sakas74|3|2017-06-22
Restaurant zur Sonne AG Winterthur|StefWoo|4|2017-03-02
Restaurant zur Sonne AG Winterthur|mspoki|5|2017-02-18
Restaurant zur Sonne AG Winterthur|bertz560|1|2016-12-05
Restaurant zur Sonne AG Winterthur|X3453PGsilviam|3|2016-11-29
Restaurant zur Sonne AG Winterthur|alfredr476|4|2016-11-20
Restaurant zur Sonne AG Winterthur|242andyi|5|2016-10-18
Restaurant zur Sonne AG Winterthur|aphaelr722|3|2016-10-15
Restaurant zur Sonne AG Winterthur|793jacquelinew|5|2016-08-27
Restaurant zur Sonne AG Winterthur|RomanG1747|5|2016-07-15
Restaurant zur Sonne AG Winterthur|Mcsklaus|3|2016-04-28
Restaurant zur Sonne AG Winterthur|KurtM10|4|2016-04-13
Restaurant zur Sonne AG Winterthur|alphil84|2|2016-03-20
Restaurant zur Sonne AG Winterthur|a_i_d_u_a_l_c_6_7|5|2016-03-15
Restaurant zur Sonne AG Winterthur|dy1988|4|2016-02-09
Restaurant zur Sonne AG Winterthur|Jochanan658|4|2016-01-09
Restaurant zur Sonne AG Winterthur|ChrisDeLaPaz|2|2016-01-02
Restaurant zur Sonne AG Winterthur|d_travel1886|4|2015-12-08
Restaurant zur Sonne AG Winterthur|REEtrek|2|2015-11-29
Restaurant zur Sonne AG Winterthur|abianp124|5|2015-11-27
Restaurant zur Sonne AG Winterthur|comewithus2|4|2015-11-15
Restaurant zur Sonne AG Winterthur|M3902OZandream|5|2015-10-29
Restaurant zur Sonne AG Winterthur|Cosmopolitan384661|4|2015-10-18
Restaurant zur Sonne AG Winterthur|774brigittem|5|2015-10-14
Restaurant zur Sonne AG Winterthur|verm204|5|2015-10-12
Restaurant zur Sonne AG Winterthur|WinstonWolf85|5|2015-10-02
Restaurant zur Sonne AG Winterthur|Andriiin|5|2015-09-18
Restaurant zur Sonne AG Winterthur|998uelip|5|2015-09-17
Restaurant zur Sonne AG Winterthur|winterthur2015|5|2015-09-15
Restaurant zur Sonne AG Winterthur|O376BYmichaelk|4|2015-08-17
Restaurant zur Sonne AG Winterthur|777stefanu|4|2015-08-16
Restaurant zur Sonne AG Winterthur|timop481|5|2015-07-04
Restaurant zur Sonne AG Winterthur|FrankKirchheim|5|2015-01-04
Restaurant zur Sonne AG Winterthur|Iswiss|5|2015-01-02
Restaurant zur Sonne AG Winterthur|Inefraesi|4|2014-11-25
Restaurant zur Sonne AG Winterthur|sch1189|4|2014-11-04
Restaurant zur Sonne AG Winterthur|Res164|5|2014-09-27
Restaurant zur Sonne AG Winterthur|KuBaWi|1|2014-05-31
Restaurant zur Sonne AG Winterthur|petero328|5|2014-05-18
Restaurant zur Sonne AG Winterthur|andreassS3626YT|5|2014-03-21
Restaurant zur Sonne AG Winterthur|Animatze|5|2014-01-31
Restaurant zur Sonne AG Winterthur|SwissTraveler123|5|2013-11-19
Restaurant zur Sonne AG Winterthur|Sakkura|4|2013-10-08
Restaurant zur Sonne AG Winterthur|ammediss|4|2013-04-16
Restaurant zur Sonne AG Winterthur|Zonkeymonkey|4|2013-01-27
Restaurant zur Sonne AG Winterthur|La_Ginette|5|2012-10-26
Restaurant zur Sonne AG Winterthur|OliverS831|5|2012-04-27
Restaurant zur Sonne AG Winterthur|MarionE64|4|2011-12-31
Restaurant zur Sonne AG Winterthur|RolfS637|4|2011-10-02
Restaurant zur Sonne AG Winterthur|cougar060|5|2011-07-21
Restaurant zur Sonne AG Winterthur|cougar060|5|2011-07-21
Restaurant zur Sonne AG Winterthur|kiliandana|1|2011-02-04
Restaurant zur Sonne AG Winterthur|not4alltheteainchina|5|2020-08-05
Restaurant zur Sonne AG Winterthur|smithemptynest|5|2017-07-10
Restaurant zur Sonne AG Winterthur|KayFam_305|4|2017-06-23
Restaurant zur Sonne AG Winterthur|sandroc250|3|2017-04-21
Restaurant zur Sonne AG Winterthur|EleniP632|4|2016-11-23
Restaurant zur Sonne AG Winterthur|w945106|4|2016-09-22
Restaurant zur Sonne AG Winterthur|mathewhoney|5|2016-09-03
Restaurant zur Sonne AG Winterthur|Abyzkjp|4|2016-06-17
Restaurant zur Sonne AG Winterthur|Shelley_in_toronto|5|2016-06-15
Restaurant zur Sonne AG Winterthur|mari6o4ek|4|2016-05-03
Restaurant zur Sonne AG Winterthur|Sammy_A_78|5|2016-03-02
Restaurant zur Sonne AG Winterthur|smarkanda|5|2015-10-16
Restaurant zur Sonne AG Winterthur|99Display_Name99|4|2015-09-15
Restaurant zur Sonne AG Winterthur|mikemX3407GZ|4|2015-09-01
Restaurant zur Sonne AG Winterthur|dromasca|4|2015-08-21
Restaurant zur Sonne AG Winterthur|KennyTanTw|4|2015-07-14
Restaurant zur Sonne AG Winterthur|dadego|4|2015-06-15
Restaurant zur Sonne AG Winterthur|StaceyLouPrior|4|2014-12-09
Restaurant zur Sonne AG Winterthur|achel69inman|5|2014-04-30
Restaurant zur Sonne AG Winterthur|dadego|4|2014-04-12
Restaurant zur Sonne AG Winterthur|AGuyfromBristol|4|2013-08-01
Restaurant zur Sonne AG Winterthur|SP6873|5|2012-09-19
Restaurant zur Sonne AG Winterthur|hdemirer|5|2012-09-06
Il Piccolo Mondo|cwinterthur|5|2021-06-26
Il Piccolo Mondo|AndreaP9132|5|2021-06-26
Il Piccolo Mondo|amelliger|4|2017-06-05
Il Piccolo Mondo|Chrigel2014|4|2016-02-16
Il Piccolo Mondo|96heidif|3|2016-02-11
Il Piccolo Mondo|houwisteffi|5|2015-11-12
Il Piccolo Mondo|865DanielC|5|2013-11-27
Il Piccolo Mondo|Viaggista|5|2011-03-16
Il Piccolo Mondo|andreasgregro|4|2019-07-22
Argentina Steakhouse|martinf541|5|2024-02-27
Argentina Steakhouse|SirahM09|5|2023-11-10
Argentina Steakhouse|Meander13171572961|2|2023-07-04
Argentina Steakhouse|65hansj_rgm|5|2023-06-21
Argentina Steakhouse|Gastroreferenz|4|2023-01-26
Argentina Steakhouse|swissgolftraveller|4|2022-12-16
Argentina Steakhouse|Nomad619836|5|2022-10-27
Argentina Steakhouse|jeanth0masw|3|2022-04-05
Argentina Steakhouse|Muuude|5|2022-04-02
Argentina Steakhouse|jen_kolb|5|2020-11-25
Argentina Steakhouse|njoj|5|2020-11-08
Argentina Steakhouse|MWHCR22|5|2020-03-05
Argentina Steakhouse|ncipessa86|5|2020-02-18
Argentina Steakhouse|Travelaround2016|3|2020-01-19
Argentina Steakhouse|Gastroreferenz|4|2019-11-09
Argentina Steakhouse|Venture59325990048|5|2019-09-30
Argentina Steakhouse|Malojaner80|1|2019-09-19
Argentina Steakhouse|AmaliaSara7|5|2019-07-25
Argentina Steakhouse|KuBaWi|5|2019-05-21
Argentina Steakhouse|herbertberther|5|2019-04-14
Argentina Steakhouse|wallaby1973|4|2019-03-19
Argentina Steakhouse|gregyyyy|5|2019-03-14
Argentina Steakhouse|625patm|5|2019-03-14
Argentina Steakhouse|Ray81|3|2019-03-08
Argentina Steakhouse|Micsal|1|2019-02-02
Argentina Steakhouse|prisum1961|1|2019-01-15
Argentina Steakhouse|EveC588|2|2018-12-14
Argentina Steakhouse|mdoutaz|1|2018-11-25
Argentina Steakhouse|Choli74|2|2018-11-22
Argentina Steakhouse|Departure22953062160|5|2018-11-01
Argentina Steakhouse|UM2019|4|2018-09-12
Argentina Steakhouse|cloudy666|1|2018-09-04
Argentina Steakhouse|ClaudeJaermann|4|2018-06-06
Argentina Steakhouse|Tilliqua|4|2018-05-23
Argentina Steakhouse|cheeky-kea|4|2018-03-09
Argentina Steakhouse|Sonja1962|5|2018-02-10
Argentina Steakhouse|hgutmann|4|2018-01-27
Argentina Steakhouse|winti93|3|2018-01-22
Argentina Steakhouse|Schlosswiler|5|2017-11-27
Argentina Steakhouse|shipslover|4|2017-11-22
Argentina Steakhouse|DonUebe|4|2017-11-13
Argentina Steakhouse|miohi|4|2017-11-11
Argentina Steakhouse|BoardingPass738877|5|2017-11-04
Argentina Steakhouse|416andreasr|4|2017-09-05
Argentina Steakhouse|Urku57|5|2017-08-28
Argentina Steakhouse|177sus|3|2017-06-06
Argentina Steakhouse|Admira8400|3|2017-06-03
Argentina Steakhouse|Flattom|4|2017-05-29
Argentina Steakhouse|ucullax|2|2017-04-11
Argentina Steakhouse|miohi|4|2017-04-06
Argentina Steakhouse|777stefanu|4|2017-03-27
Argentina Steakhouse|stammbach|4|2017-03-17
Argentina Steakhouse|amelliger|4|2017-03-06
Argentina Steakhouse|Waldispanien|5|2017-02-09
Argentina Steakhouse|Askin_CH|3|2017-01-23
Argentina Steakhouse|pw001-ch|5|2016-12-30
Argentina Steakhouse|madlainab2013|5|2016-12-28
Argentina Steakhouse|tanzfee94|1|2016-12-17
Argentina Steakhouse|Travel_nd_fitness|3|2016-12-11
Argentina Steakhouse|Maxofswitzerland|4|2016-10-13
Argentina Steakhouse|Superhirn|4|2016-09-19
Argentina Steakhouse|ArnoR160|1|2016-09-12
Argentina Steakhouse|AdrianW3187|3|2016-09-04
Argentina Steakhouse|FungoLungo|3|2016-08-08
Argentina Steakhouse|samhW4010TL|3|2016-06-22
Argentina Steakhouse|O4714OObenjaminm|4|2016-06-08
Argentina Steakhouse|Mike-Special|4|2016-05-30
Argentina Steakhouse|mol-luge|2|2016-05-28
Argentina Steakhouse|dieterjp|2|2016-02-27
Argentina Steakhouse|U4229XMpatricka|2|2016-02-24
Argentina Steakhouse|vicylisious|5|2016-02-17
Argentina Steakhouse|597peters597|4|2016-02-01
Argentina Steakhouse|Widmausl|4|2016-01-02
Argentina Steakhouse|Timotheus2014|5|2015-12-30
Argentina Steakhouse|kariren|4|2015-12-13
Argentina Steakhouse|kongen1|1|2015-11-13
Argentina Steakhouse|nly56|2|2015-10-14
Argentina Steakhouse|monika_schuepbach|5|2015-09-09
Argentina Steakhouse|RobertRiesen|5|2015-09-01
Argentina Steakhouse|956rebeccaf|2|2015-06-28
Argentina Steakhouse|WATCH2013|4|2015-06-14
Argentina Steakhouse|KuBaWi|2|2015-05-20
Argentina Steakhouse|Samy-ch|4|2015-03-24
Argentina Steakhouse|Jochanan658|1|2015-03-22
Argentina Steakhouse|vanessap189|4|2015-03-09
Argentina Steakhouse|proxteam|4|2014-12-25
Argentina Steakhouse|RattAdvisor|2|2014-11-27
Argentina Steakhouse|dieterschuerer|4|2014-11-23
Argentina Steakhouse|Toblerohne|3|2014-10-25
Argentina Steakhouse|Dwaininho|4|2014-10-20
Argentina Steakhouse|Jochanan658|5|2014-10-17
Argentina Steakhouse|RudolfJ_13|4|2014-10-07
Argentina Steakhouse|mikeybuur|1|2014-08-16
Argentina Steakhouse|ukyonline|2|2014-07-31
Argentina Steakhouse|UrsPGlaus|5|2014-07-18
Argentina Steakhouse|RomanG84|4|2014-07-10
Argentina Steakhouse|Stellael|4|2014-07-09
Argentina Steakhouse|Largo78|1|2014-06-04
Argentina Steakhouse|miggu65|4|2014-04-08
Argentina Steakhouse|ukyonline|4|2014-04-04
Argentina Steakhouse|skala4u|5|2014-03-15
Argentina Steakhouse|ucullax|5|2013-08-10
Argentina Steakhouse|aems23|1|2013-01-21
Argentina Steakhouse|22SandroF|4|2013-01-20
Argentina Steakhouse|mage2llan|4|2012-12-13
Argentina Steakhouse|caribe-1967|4|2012-07-07
Argentina Steakhouse|chroemi|4|2012-06-07
Argentina Steakhouse|tzb_12|4|2012-05-23
Argentina Steakhouse|OliverS831|4|2012-04-27
Argentina Steakhouse|petonic|3|2012-04-07
Argentina Steakhouse|Theo_Holger_Geist|5|2012-03-22
Argentina Steakhouse|susan65ch|4|2012-02-22
Argentina Steakhouse|aco_Switzerland|5|2011-12-19
Argentina Steakhouse|MG8000|4|2011-05-17
Argentina Steakhouse|galcounsel2018|4|2018-10-08
Argentina Steakhouse|JudyP520|4|2017-06-03
Argentina Steakhouse|Love2Travel708|4|2017-05-31
Argentina Steakhouse|LucySkrovan|4|2017-02-21
Argentina Steakhouse|Ratish_11|4|2017-02-12
Argentina Steakhouse|Chiurce|4|2016-10-29
Argentina Steakhouse|Oscar_Zur77|4|2016-02-11
Argentina Steakhouse|drichardf|2|2016-01-27
Argentina Steakhouse|ghtw6|4|2015-10-11
Argentina Steakhouse|n65|4|2015-10-01
Argentina Steakhouse|99Display_Name99|4|2015-09-15
Argentina Steakhouse|Dejongmj|4|2014-09-03
Argentina Steakhouse|brigitk2014|3|2014-04-21
Argentina Steakhouse|Chiurce|4|2014-03-24
Argentina Steakhouse|HerbertDi|2|2013-09-29
Argentina Steakhouse|Chiurce|4|2013-06-25
Argentina Steakhouse|SwissCharm1917|5|2013-04-04
Argentina Steakhouse|WYJ2012|4|2012-08-31
Argentina Steakhouse|BlueCheese69|3|2012-07-10
Argentina Steakhouse|Dawn032|5|2012-05-08
Freieck-Seen|Latinalady87|5|2023-05-29
Freieck-Seen|Jusarama10|5|2023-04-30
Freieck-Seen|IngeE157|5|2020-05-01
Freieck-Seen|Armida44|5|2020-04-05
Freieck-Seen|Metalbirdb707|5|2020-03-30
Freieck-Seen|johannesw764|4|2020-03-04
Freieck-Seen|stegi4rex|5|2019-10-19
Freieck-Seen|dyvoseen|5|2019-08-31
Freieck-Seen|hofi1981|4|2019-01-19
Freieck-Seen|995klausb|5|2018-11-26
Freieck-Seen|V7135ACmichaelk|5|2018-11-24
Freieck-Seen|dyvoseen|5|2018-09-29
Freieck-Seen|xofromtoxo|5|2018-08-27
Freieck-Seen|Martin_P6219|4|2018-06-24
Freieck-Seen|CholoM18|5|2018-03-17
Freieck-Seen|UrsA85|5|2017-12-04
Freieck-Seen|dyvoseen|5|2017-09-10
Freieck-Seen|kurtr332|5|2017-07-29
Freieck-Seen|555tanjag|3|2017-05-16
Freieck-Seen|saharawaldi|5|2017-04-18
Freieck-Seen|urstagliavini|5|2017-01-17
Freieck-Seen|NiciW30|5|2017-01-14
Freieck-Seen|h_meier_wthur|5|2017-01-08
Freieck-Seen|dyvoseen|5|2016-12-07
Freieck-Seen|andher347|5|2016-11-09
Freieck-Seen|dyvoseen|5|2016-05-22
Freieck-Seen|marinawinti|5|2016-04-05
Freieck-Seen|Widmausl|4|2016-04-01
Freieck-Seen|schnitzelbrot|5|2016-01-08
Freieck-Seen|246giovannis|4|2015-12-06
Freieck-Seen|MargaG763|2|2015-10-22
Freieck-Seen|stegi4rex|4|2015-10-17
Freieck-Seen|jan_gunti|5|2015-09-19
Freieck-Seen|246giovannis|5|2015-07-25
Freieck-Seen|364markusv|4|2015-01-04
Freieck-Seen|MikeG783|5|2011-11-27
Freieck-Seen|swisspigs|5|2017-03-26
Freieck-Seen|HerbertDi|5|2013-09-29
Ristorante Entreprenere|martin_www_1990|5|2019-05-15
Ristorante Entreprenere|wrfbqwreg343|5|2019-05-14
Beck Lyner|BaronChris|4|2021-07-15
Backwerk|TheKringel|1|2018-01-23
Backwerk|Satoriosaka|3|2017-07-12
Backwerk|amelliger|4|2016-11-07
Backwerk|asokm|3|2016-09-15
Backwerk|peterkreuz2|4|2016-04-18
Backwerk|corinnegemperli|5|2016-04-02
Backwerk|Mustardkitten|4|2014-08-20
Sporrer|christinelE6122EN|5|2024-05-25
Sporrer|501silvank|1|2024-05-25
Sporrer|stereu|5|2024-05-10
Sporrer|Roxymaus|2|2024-05-06
Sporrer|Fidelio_Z|5|2023-08-27
Sporrer|Compass65861034249|3|2023-08-20
Sporrer|RenatoW_13|4|2023-08-14
Sporrer|S1559QKsusannef|1|2023-07-24
Sporrer|Vielreisende_Family|2|2023-06-03
Sporrer|Andigo20|3|2023-05-27
Sporrer|SH82XX|5|2023-05-14
Sporrer|varallo|5|2023-01-25
Sporrer|MarkWinti|4|2022-11-27
Sporrer|stereu|5|2022-10-23
Sporrer|3sabinel|4|2022-08-27
Sporrer|FrauGwunder|3|2022-06-20
Sporrer|G3200YEandreasr|5|2022-06-08
Sporrer|Feinschm3ck3r|5|2022-02-04
Sporrer|542rogerr|5|2022-02-04
Sporrer|philiprajic|5|2021-09-13
Sporrer|Aschi007|5|2021-07-05
Sporrer|Traveler28330615807|5|2021-07-04
Sporrer|Stay06349628134|5|2021-07-03
Sporrer|Wunderbeiz|4|2021-06-20
Sporrer|RitaS5176|3|2021-06-18
Sporrer|Coastal54467361394|3|2021-04-21
Sporrer|snncrr|5|2020-10-18
Sporrer|Travelaround2016|4|2020-10-14
Sporrer|chrismcgough|5|2020-10-07
Sporrer|kosta_21|5|2020-10-05
Sporrer|Filipm9111|5|2020-10-03
Sporrer|RenaBro77|5|2020-09-30
Sporrer|zuri1313|5|2020-09-28
Sporrer|Sepidehw|5|2020-09-27
Sporrer|KarimH1989|5|2020-09-24
Sporrer|Milchi8|5|2020-09-24
Sporrer|MA00000000|5|2020-09-23
Sporrer|ucarzzz|5|2020-09-21
Sporrer|markusa754|5|2020-09-20
Sporrer|GasnelC|5|2020-09-20
Sporrer|DanTheBarman1987|5|2020-09-19
Sporrer|moenassif|5|2020-09-19
Sporrer|mhekel|5|2020-09-19
Sporrer|Human1990|5|2020-09-19
Sporrer||2|2020-08-26
Sporrer|HanspeterF938|4|2020-08-21
Sporrer|BKU304|5|2020-08-21
Sporrer|293bettibossy|5|2020-08-03
Sporrer|cocos527|3|2020-07-30
Sporrer|michaelnH874BQ|3|2020-07-26
Sporrer|KuBaWi|5|2020-07-14
Sporrer|MarkWinti|4|2020-06-24
Sporrer|REMADY|5|2020-06-11
Sporrer|AugusteGusteauX|5|2020-06-06
Sporrer|zimmi95|5|2020-05-25
Sporrer|dianav357|5|2020-05-24
Sporrer|Denizthemenace|5|2020-05-24
Sporrer|Chillijazz|5|2020-05-23
Sporrer|peterpeter1400|5|2020-05-23
Sporrer|725katharinac|5|2020-05-22
Sporrer|Ninjakos|5|2020-01-26
Sporrer|Nikohh89|5|2020-01-26
Sporrer|Weinmaker79|5|2020-01-18
Sporrer|jnnfrstrbl|5|2019-12-17
Sporrer|536simoneb|5|2019-12-07
Sporrer|amelliger|5|2019-10-12
Sporrer|col120|4|2019-09-20
Sporrer|Xamu_ch|5|2019-09-11
Sporrer|martom2017|5|2019-09-10
Sporrer|Vitudurum19|5|2019-09-10
Sporrer|Dream02566479251|5|2019-09-10
Sporrer|KuBaWi|1|2019-09-09
Sporrer|TiKoWi|5|2019-07-26
Sporrer|MazdaSchweiz|5|2019-07-06
Sporrer|544ursm|5|2019-05-30
Sporrer|66Norbert|5|2019-05-10
Sporrer|Muellerine|5|2019-05-06
Sporrer|mezzle99|5|2019-05-05
Sporrer|vespadrive|3|2019-05-01
Sporrer|Autistica|4|2019-04-13
Sporrer|Admira8400|5|2019-03-23
Sporrer|setupme|5|2019-03-23
Sporrer|SirahM09|5|2018-12-30
Sporrer|412MarkusS|4|2018-12-08
Sporrer|5marianne16|5|2018-12-02
Sporrer|urs12016|5|2018-11-05
Sporrer|Finsti|3|2018-10-14
Sporrer|peterbZ3522EQ|5|2018-10-07
Sporrer|R80_12|4|2018-09-23
Sporrer|soniarosa63|5|2018-09-02
Sporrer|MatthiasSWISS|4|2018-08-26
Sporrer|UrsulaW349|3|2018-08-24
Sporrer|152ursb|4|2018-08-17
Sporrer|Ysis|4|2018-08-07
Sporrer|Art_ZH8000|5|2018-07-30
Sporrer|patric29|4|2018-07-28
Sporrer|TravelNishi|3|2018-07-24
Sporrer|andg222|5|2018-07-08
Sporrer|KleineFee87|5|2018-06-24
Sporrer|babelhega|5|2018-04-23
Sporrer|anyway|5|2018-04-11
Sporrer|Muuude|5|2018-03-03
Sporrer|mansN8885WT|5|2018-02-25
Sporrer|Finsti|5|2018-02-03
Sporrer|ThomasG591|5|2018-02-03
Sporrer|ChristianO2064|5|2018-01-21
Sporrer|gourmella_ev|5|2018-01-08
Sporrer|237estebanc|5|2017-12-09
Sporrer|janices879|4|2017-11-18
Sporrer|933monikaz|5|2017-11-09
Sporrer|475kristinaw|5|2017-11-05
Sporrer|barbararZ8327EK|4|2017-10-08
Sporrer|OttoU23|5|2017-10-02
Sporrer|CellaZimmi|5|2017-08-21
Sporrer|skuehne|2|2017-08-08
Sporrer|CristinaF3957|5|2017-07-21
Sporrer|tr12017|5|2017-07-21
Sporrer|barbara_x7|3|2017-07-20
Sporrer|claudiahoefle|5|2017-07-08
Sporrer|FabrizioA1271|5|2017-06-13
Sporrer|Nefti2012|5|2017-06-05
Sporrer|253stephand|4|2017-05-26
Sporrer|ThomastheBiker|5|2017-05-25
Sporrer|Finsti|5|2017-05-23
Sporrer|19estherb|5|2017-05-23
Sporrer|andher347|4|2017-05-03
Sporrer|777stefanu|4|2017-04-27
Sporrer|SwissTraveller60|4|2017-04-01
Sporrer|AntoinetteG161|4|2017-03-13
Sporrer|auackerpflug|5|2017-03-05
Sporrer|Ratistella|3|2017-02-25
Sporrer|Verdant81|5|2017-02-23
Sporrer|237estebanc|5|2017-02-18
Sporrer|CristinaF3957|5|2017-02-16
Sporrer|aSwissTraveller|4|2017-02-14
Sporrer|kariren|5|2017-02-12
Sporrer|mrgoagoa|5|2016-12-29
Sporrer|MichaelF8502|5|2016-12-10
Sporrer|baummann|4|2016-12-10
Sporrer|andher347|5|2016-11-25
Sporrer|Brauerra|4|2016-11-20
Sporrer|heidib714|5|2016-11-09
Sporrer|Sweetypie-reisend|5|2016-11-02
Sporrer|AssuntaB88|5|2016-10-20
Sporrer|812ernstl|5|2016-10-19
Sporrer|BremoMo|5|2016-10-03
Sporrer|teaage|5|2016-10-02
Sporrer|Starone01|4|2016-09-28
Sporrer|dithschellenberg|5|2016-09-24
Sporrer|andher347|5|2016-09-18
Sporrer|sbethe|4|2016-09-12
Sporrer|Waterpolo1s|5|2016-09-07
Sporrer|Schlingelmami|2|2016-09-06
Sporrer|huck0815|5|2016-09-04
Sporrer|RenatoW_13|3|2016-08-29
Sporrer|Samnaun|5|2016-08-24
Sporrer|820astridm|5|2016-08-24
Sporrer|720annettep|5|2016-08-22
Sporrer|schmiri2016|5|2016-08-01
Sporrer|Soledad6|3|2016-07-28
Sporrer|unny23|5|2016-07-28
Sporrer|Rotom69|5|2016-07-26
Sporrer|petep376|5|2016-07-25
Sporrer|73jacquelines|5|2016-07-20
Sporrer|Mibelomi|5|2016-07-20
Sporrer|Gartenburg|4|2016-07-10
Sporrer|stegi4rex|4|2016-07-10
Sporrer|HeinzD403|4|2016-06-27
Sporrer|Orphilia|5|2016-05-18
Sporrer|880basilm|3|2016-04-29
Sporrer|DanielS616|5|2016-04-25
Sporrer|boddien|5|2016-04-21
Sporrer|pumpeline|5|2016-04-09
Sporrer|Lautemar|5|2016-04-04
Sporrer|Friitig|4|2016-03-27
Sporrer|Meno82|4|2016-02-15
Sporrer|birdi18|5|2016-02-03
