restaurantName|reviewerId|rating|reviewDate,
Stricker's Restaurant & Bar|991felixr|5|2024-07-20,
Stricker's Restaurant & Bar|J-ZRH|5|2024-02-05,
Stricker's Restaurant & Bar|Getaway15063447933|5|2023-08-11,
Stricker's Restaurant & Bar|Brunner1985|1|2023-02-26,
Stricker's Restaurant & Bar|2015TY4|5|2022-10-07,
Stricker's Restaurant & Bar|vanessa_thegourmand|4|2022-08-10,
Stricker's Restaurant & Bar|DaliyahA|4|2021-08-22,
Stricker's Restaurant & Bar|Melapos|5|2021-08-16,
Stricker's Restaurant & Bar|maxbundaberg|5|2021-07-06,
Stricker's Restaurant & Bar|SarahS13288|5|2020-10-14,
Stricker's Restaurant & Bar|swissgolftraveller|4|2020-08-25,
Stricker's Restaurant & Bar|720annettep|5|2020-07-02,
Stricker's Restaurant & Bar|Rinolezzo|2|2020-06-09,
Stricker's Restaurant & Bar|toprada|1|2020-06-06,
Stricker's Restaurant & Bar|SarahS13288|5|2020-05-21,
Stricker's Restaurant & Bar|G0urmand01|5|2020-02-08,
Stricker's Restaurant & Bar|mickey99199|5|2019-11-17,
Stricker's Restaurant & Bar|princess_schweiz|5|2019-09-02,
Stricker's Restaurant & Bar|Weltenhuhn|3|2019-08-06,
Stricker's Restaurant & Bar|SarahS13288|4|2019-07-24,
Stricker's Restaurant & Bar|pulmi04|4|2019-07-17,
Stricker's Restaurant & Bar|7Maitai|2|2019-05-10,
Stricker's Restaurant & Bar|Maryni13|5|2019-03-16,
Stricker's Restaurant & Bar|Mala82|4|2019-01-25,
Stricker's Restaurant & Bar|n_switzerland|4|2018-12-02,
Stricker's Restaurant & Bar|huck0815|5|2018-11-17,
Stricker's Restaurant & Bar|jolandas811|5|2018-11-06,
Stricker's Restaurant & Bar|Remapugi|4|2018-11-06,
Stricker's Restaurant & Bar|RiFli|5|2018-10-25,
Stricker's Restaurant & Bar|Salvatore2608|4|2018-10-19,
Stricker's Restaurant & Bar|938simonee|4|2018-08-21,
Stricker's Restaurant & Bar|R1597SIsaraha|5|2018-08-17,
Stricker's Restaurant & Bar|jule_1990|4|2018-07-26,
Stricker's Restaurant & Bar|Suri-from-Winterthur|4|2018-07-22,
Stricker's Restaurant & Bar|wintibelle|3|2018-07-09,
Stricker's Restaurant & Bar|SirahM09|5|2018-06-02,
Stricker's Restaurant & Bar|Admira8400|4|2018-05-26,
Stricker's Restaurant & Bar|DC8352|4|2018-01-29,
Stricker's Restaurant & Bar|SarahS13288|4|2018-01-25,
Stricker's Restaurant & Bar|gourmella_ev|5|2017-12-17,
Stricker's Restaurant & Bar|Muuude|5|2017-12-15,
Stricker's Restaurant & Bar|715melanief|4|2017-10-18,
Stricker's Restaurant & Bar|Winfeh|3|2017-09-16,
Stricker's Restaurant & Bar|chrischi000007|3|2017-08-31,
Stricker's Restaurant & Bar|Romifers|3|2017-08-28,
Stricker's Restaurant & Bar|FlyGripen|5|2017-03-09,
Stricker's Restaurant & Bar|EvaR272|5|2017-02-28,
Stricker's Restaurant & Bar|mspoki|3|2017-02-18,
Stricker's Restaurant & Bar|mrgoagoa|5|2017-02-18,
Stricker's Restaurant & Bar|Chantal_ZH70|4|2017-02-16,
Stricker's Restaurant & Bar|TTo-the-Bike1964|4|2017-02-08,
Stricker's Restaurant & Bar|Z3041YLbarbaram|5|2017-02-06,
Stricker's Restaurant & Bar|Superhirn|3|2016-10-06,
Stricker's Restaurant & Bar|sunseeker_CH|3|2016-09-12,
Stricker's Restaurant & Bar|ChristopherD3196|5|2016-09-11,
Stricker's Restaurant & Bar|msspanda|4|2016-09-05,
Stricker's Restaurant & Bar|assepartout58|5|2016-08-14,
Stricker's Restaurant & Bar|ChristopherD3196|5|2016-07-30,
Stricker's Restaurant & Bar|danielaQ3253JR|4|2016-07-27,
Stricker's Restaurant & Bar|casta80|4|2016-07-27,
Stricker's Restaurant & Bar|Meerrauschen|5|2016-07-19,
Stricker's Restaurant & Bar|Meno82|5|2016-07-15,
Stricker's Restaurant & Bar|valerieh251|3|2016-07-13,
Stricker's Restaurant & Bar|454simonh|4|2016-07-13,
Stricker's Restaurant & Bar|Widmausl|3|2016-07-12,
Stricker's Restaurant & Bar|nicolefehrmann|2|2016-07-12,
Stricker's Restaurant & Bar|Mibelomi|2|2016-07-12,
Stricker's Restaurant & Bar|martinwinti1000|2|2016-07-10,
Stricker's Restaurant & Bar|sery99|4|2016-07-09,
Stricker's Restaurant & Bar|SPGiuliana|4|2017-03-25,
Brewhouse Winterthur|17dagmars|4|2024-07-29,
Brewhouse Winterthur|E4270JWmarkusr|5|2023-12-31,
Brewhouse Winterthur|HanspeterF938|1|2023-09-17,
Zum Grünen Hund|D9259CPfrancescad|4|2019-04-13,
Zum Grünen Hund|Mala82|4|2019-03-16,
Zum Grünen Hund|JuiceJus|5|2019-02-23,
Zum Grünen Hund|tonigugler|5|2019-01-26,
Zum Grünen Hund|marinawinti|5|2018-11-15,
Zum Grünen Hund|schnei|4|2018-09-13,
Zum Grünen Hund|Martin_P6219|4|2018-06-24,
Zum Grünen Hund|Z3041YLbarbaram|2|2018-01-21,
Zum Grünen Hund|580uelir|5|2017-12-06,
Zum Grünen Hund|Wilddanny72|5|2017-10-10,
Zum Grünen Hund|RaschiK1|5|2016-09-23,
Zum Grünen Hund|Mibelomi|5|2016-09-13,
Zum Grünen Hund|Waterpolo1s|4|2016-09-10,
Zum Grünen Hund|FlyGripen|4|2016-07-01,
Zum Grünen Hund|arlicht55|4|2016-06-24,
Zum Grünen Hund|S9447ARtomw|5|2016-06-12,
Zum Grünen Hund|831matthiase|4|2016-05-26,
Zum Grünen Hund|172martino|4|2016-05-17,
Zum Grünen Hund|piperitapatti70|3|2016-05-11,
Zum Grünen Hund|stephdo999|5|2016-02-06,
Zum Grünen Hund|836je|2|2015-07-17,
Zum Grünen Hund|angelasQ2109ZU|4|2015-03-29,
Zum Grünen Hund|846martinal|4|2014-11-09,
Zum Grünen Hund|Bzw|3|2014-04-16,
Zum Grünen Hund|117|5|2014-01-07,
Zum Grünen Hund|TTo-the-Bike1964|4|2013-12-21,
Zum Grünen Hund|kiwinads|1|2013-11-24,
Zum Grünen Hund|MeryGrape|3|2013-07-02,
Zum Grünen Hund|2Frankie|5|2013-05-18,
Zum Grünen Hund|OliverS831|5|2013-05-06,
Zum Grünen Hund|zwitscher|5|2013-07-25,
Pizzeria La Pergola|smile2016|5|2024-08-18,
Pizzeria La Pergola|Camper51847522889|5|2024-08-02,
Pizzeria La Pergola|Dreamer826405|2|2024-02-18,
Pizzeria La Pergola|WinterthurMuseums|5|2024-01-11,
Pizzeria La Pergola|Mattia103|3|2023-11-25,
Pizzeria La Pergola|BUW8400|4|2021-04-22,
Pizzeria La Pergola|Roya_Leila|5|2020-10-25,
Pizzeria La Pergola|Travelaround2016|3|2020-05-30,
Pizzeria La Pergola|hgutmann|4|2019-12-11,
Pizzeria La Pergola|valynek2015|5|2019-10-09,
Pizzeria La Pergola|MartinaM3823|5|2019-08-06,
Pizzeria La Pergola|corisch|5|2019-04-15,
Pizzeria La Pergola|vanessamO188ES|5|2019-03-24,
Pizzeria La Pergola|a_i_d_u_a_l_c_6_7|4|2019-03-08,
Pizzeria La Pergola|Reinerpflanz|4|2019-02-04,
Pizzeria La Pergola|hgutmann|4|2018-12-18,
Pizzeria La Pergola|EditionTwo|4|2018-08-27,
Pizzeria La Pergola|henryswiss|5|2018-08-08,
Pizzeria La Pergola|gandalfw77|4|2018-07-06,
Pizzeria La Pergola|alf_auer|5|2018-06-19,
Pizzeria La Pergola|Jades007|5|2018-06-09,
Pizzeria La Pergola|giankatiu|5|2018-04-03,
Pizzeria La Pergola|HeinzL172|5|2018-03-28,
Pizzeria La Pergola|Mala82|3|2018-03-24,
Pizzeria La Pergola|Waterpolo1s|4|2018-03-17,
Pizzeria La Pergola|S4541HTneilh|5|2018-03-04,
Pizzeria La Pergola|satro444|5|2018-03-03,
Pizzeria La Pergola|ChristianO2064|4|2018-01-21,
Pizzeria La Pergola|jasmins963|4|2017-11-24,
Pizzeria La Pergola|Jades007|5|2017-11-18,
Pizzeria La Pergola|WalterK1089|4|2017-10-17,
Pizzeria La Pergola|Tilliqua|5|2017-10-08,
Pizzeria La Pergola|IngeE157|4|2017-09-26,
Pizzeria La Pergola|dynueesch|4|2017-09-21,
Pizzeria La Pergola|344irmas|5|2017-07-03,
Pizzeria La Pergola|304maurizioa|4|2017-06-11,
Pizzeria La Pergola|henryswiss|4|2017-05-23,
Pizzeria La Pergola|sakas74|4|2017-05-19,
Pizzeria La Pergola|587matthiasz|5|2017-05-05,
Pizzeria La Pergola|alf_auer|5|2017-05-03,
Pizzeria La Pergola|Andywarhol88|4|2017-04-10,
Pizzeria La Pergola|henryswiss|4|2017-03-26,
Pizzeria La Pergola|Grischa26|4|2017-03-19,
Pizzeria La Pergola|Verdant81|2|2017-02-24,
Pizzeria La Pergola|alf_auer|5|2017-01-29,
Pizzeria La Pergola|FabianG1681|4|2016-12-10,
Pizzeria La Pergola|Buyer1900|5|2016-12-02,
Pizzeria La Pergola|FoodloverCH|1|2016-11-20,
Pizzeria La Pergola|Milchkafi|4|2016-11-08,
Pizzeria La Pergola|DeniseS1505|5|2016-10-24,
Pizzeria La Pergola|unny23|5|2016-10-19,
Pizzeria La Pergola|84marcf|4|2016-08-24,
Pizzeria La Pergola|joyzora1994|4|2016-05-21,
Pizzeria La Pergola|Zafer64|4|2016-05-09,
Pizzeria La Pergola|308filippof|5|2016-05-06,
Pizzeria La Pergola|746selinas|3|2016-04-02,
Pizzeria La Pergola|308filippof|1|2016-04-02,
Pizzeria La Pergola|823bb|2|2016-02-22,
Pizzeria La Pergola|Menetekel|5|2016-02-20,
Pizzeria La Pergola|B-Reisende|4|2016-02-14,
Pizzeria La Pergola|michaelbam|4|2016-01-27,
Pizzeria La Pergola|wal0n|2|2016-01-09,
Pizzeria La Pergola|Climbout|4|2016-01-07,
Pizzeria La Pergola|542rogerr|4|2016-01-02,
Pizzeria La Pergola|kariren|5|2015-12-18,
Pizzeria La Pergola|Mezler|1|2015-11-29,
Pizzeria La Pergola|CherryDarling33|4|2015-11-23,
Pizzeria La Pergola|ulrichz166|4|2015-11-14,
Pizzeria La Pergola|Cosmopolitan384661|4|2015-09-25,
Pizzeria La Pergola|dennise25|5|2015-09-13,
Pizzeria La Pergola|F4683PHmartinw|4|2015-08-23,
Pizzeria La Pergola|alf_auer|5|2015-08-21,
Pizzeria La Pergola|Jades007|5|2015-08-21,
Pizzeria La Pergola|25LaFleur25|5|2015-06-04,
Pizzeria La Pergola|abir2014|5|2015-05-28,
Pizzeria La Pergola|Navigate810512|4|2015-05-21,
Pizzeria La Pergola|WernerandM-C|3|2015-05-14,
Pizzeria La Pergola|uckassor|4|2015-05-08,
Pizzeria La Pergola|dennise25|5|2015-03-23,
Pizzeria La Pergola|swissuese|5|2015-02-13,
Pizzeria La Pergola|abir2014|4|2015-01-08,
Pizzeria La Pergola|22SandroF|3|2014-12-26,
Pizzeria La Pergola|MZ-CH|4|2014-11-15,
Pizzeria La Pergola|Dwaininho|5|2014-10-20,
Pizzeria La Pergola|DerMargash|3|2014-08-27,
Pizzeria La Pergola|948d_sir_ep|4|2014-08-12,
Pizzeria La Pergola|mhaefeli|4|2014-07-01,
Pizzeria La Pergola|ClaudiaD1967|4|2014-05-27,
Pizzeria La Pergola|bundesrat|5|2014-05-05,
Pizzeria La Pergola|WernerB600|5|2014-02-01,
Pizzeria La Pergola|Mvvri|4|2013-11-23,
Pizzeria La Pergola|Moswey_Hitsch|4|2013-11-11,
Pizzeria La Pergola|Zwinky1|4|2013-04-03,
Pizzeria La Pergola|seli|4|2013-01-06,
Pizzeria La Pergola|tschaese|5|2012-12-19,
Pizzeria La Pergola|Mala82|4|2012-10-21,
Pizzeria La Pergola|Hyppo53|4|2012-09-24,
Pizzeria La Pergola|aluzi|4|2012-04-27,
Pizzeria La Pergola|Inspheration|4|2012-01-15,
Pizzeria La Pergola|Choli74|4|2011-10-20,
Pizzeria La Pergola|MG8000|4|2011-02-23,
Pizzeria La Pergola|zvih2017|3|2017-07-11,
Pizzeria La Pergola|808melb|4|2017-01-17,
Pizzeria La Pergola|matthipam|4|2016-07-25,
Pizzeria La Pergola|Ev-K-Wa|4|2015-06-30,
Pizzeria La Pergola|twicked|3|2015-05-12,
Pizzeria La Pergola|sgec1105|4|2015-02-18,
Pizzeria La Pergola|dadego|4|2014-04-12,
Pizzeria La Pergola|Chiurce|4|2014-03-24,
Pizzeria La Pergola|tra77|5|2013-12-11,
Pizzeria La Pergola|avis10|4|2013-09-11,
Pizzeria La Pergola|achel69inman|4|2013-07-13,
Pizzeria La Pergola|Cosmictrotter|4|2013-02-25,
Pizzeria La Pergola|NixB|4|2012-10-18,
Restaurant Palmera|Voyager24468297639|5|2024-06-12,
Restaurant Palmera|Happiness23395316953|5|2024-02-11,
Restaurant Palmera|veedal33|5|2024-01-08,
Restaurant Palmera|MarE276|5|2023-08-29,
AL GIARDINO|alphmueggler|1|2024-04-17,
AL GIARDINO|RoManHop|1|2024-02-03,
AL GIARDINO|Eveline1191|5|2024-01-04,
AL GIARDINO|Freedom27729269522|3|2024-01-01,
AL GIARDINO|Trail40603209517|1|2023-12-18,
AL GIARDINO|Stay40472105318|3|2023-12-05,
AL GIARDINO|Wunderbeiz|5|2023-05-10,
AL GIARDINO|RenaBro77|5|2023-01-30,
AL GIARDINO|ucarzzz|5|2023-01-29,
AL GIARDINO|871haraldf|3|2022-11-25,
AL GIARDINO|542rogerr|5|2022-02-04,
AL GIARDINO|SPCL76|5|2021-07-23,
AL GIARDINO|246annettep|5|2021-07-22,
AL GIARDINO|BUW8400|5|2021-06-11,
AL GIARDINO|FredyF140|5|2021-02-12,
AL GIARDINO|MarkWinti|5|2020-12-02,
AL GIARDINO|ab7111|5|2020-11-28,
AL GIARDINO|TiKoWi|5|2020-09-30,
AL GIARDINO|0601va|4|2020-08-16,
AL GIARDINO|Gochlinger|4|2020-07-26,
AL GIARDINO|kbbb7|5|2020-02-21,
AL GIARDINO|Maryni13|5|2020-01-30,
AL GIARDINO|haraldbugmann|5|2019-10-26,
AL GIARDINO|LucaP3891|4|2019-10-21,
AL GIARDINO|schoro|5|2019-09-03,
AL GIARDINO|jasmins963|4|2019-08-07,
AL GIARDINO|Mala82|4|2019-07-16,
AL GIARDINO|Oertli|5|2019-07-04,
AL GIARDINO|Riekli|5|2019-06-22,
AL GIARDINO|DusanM234|5|2019-06-04,
AL GIARDINO|global-swiss|5|2019-05-07,
AL GIARDINO|Chris_Bochsler|5|2019-04-28,
AL GIARDINO|B2382OIlorenab|5|2019-04-27,
AL GIARDINO|Weissmueller|5|2019-04-25,
AL GIARDINO|global-swiss|5|2019-03-10,
AL GIARDINO|nnyb728|5|2019-02-15,
AL GIARDINO|Travelaround2016|5|2019-02-11,
AL GIARDINO|hahuh|5|2019-01-13,
AL GIARDINO|Remapugi|5|2018-11-06,
AL GIARDINO|vincenzoc630|5|2018-11-06,
AL GIARDINO|JeanneZ45|5|2018-11-04,
AL GIARDINO|MZ-CH|5|2018-10-14,
AL GIARDINO|621barbarag|5|2018-08-19,
AL GIARDINO|777stefanu|5|2018-08-16,
AL GIARDINO|gandalfw77|3|2018-07-05,
AL GIARDINO|A6957JGoscarg|4|2018-04-16,
AL GIARDINO|swisstuff|4|2018-04-05,
AL GIARDINO|FloWantsToEAT|4|2018-03-22,
AL GIARDINO|Curious665312|5|2017-09-08,
AL GIARDINO|nibelungen13|5|2017-07-14,
AL GIARDINO|EgAlRa|5|2017-07-05,
AL GIARDINO|TTo-the-Bike1964|4|2017-07-04,
AL GIARDINO|Radvila|3|2017-05-24,
AL GIARDINO|Cosmopolitan384661|5|2017-03-25,
AL GIARDINO|MichaS1143|5|2017-02-28,
AL GIARDINO|AndreaScalietti|5|2017-02-09,
AL GIARDINO|alf_auer|5|2017-01-12,
AL GIARDINO|markwU749CK|5|2016-11-18,
AL GIARDINO|marisab2060|5|2016-11-13,
AL GIARDINO|Gerhard_Fehr|5|2016-10-29,
AL GIARDINO|manc1234|5|2016-10-25,
AL GIARDINO|vorn2015|3|2016-09-17,
AL GIARDINO|grizzlyb2015|5|2016-07-14,
AL GIARDINO|mg_zanchen|3|2016-06-10,
AL GIARDINO|Jochanan658|5|2016-06-05,
AL GIARDINO|Il_Gatto_CH|2|2016-05-03,
AL GIARDINO|SpaTest|4|2016-02-05,
AL GIARDINO|14ursh|4|2015-12-30,
AL GIARDINO|Georg1967|4|2015-12-22,
AL GIARDINO|RegiRey|3|2015-12-12,
AL GIARDINO|manc1234|5|2015-12-02,
AL GIARDINO|hilippS226|4|2015-11-25,
AL GIARDINO|patrickd609|3|2015-11-22,
AL GIARDINO|Il_Gatto_CH|5|2015-11-17,
AL GIARDINO|ReisevogelWinterthur|5|2015-10-28,
AL GIARDINO|MZ-CH|5|2015-10-14,
AL GIARDINO|871haraldf|4|2015-08-19,
AL GIARDINO|257monikan|4|2015-08-09,
AL GIARDINO|Jades007|5|2015-08-06,
AL GIARDINO|alf_auer|5|2015-08-06,
AL GIARDINO|25romanr|4|2015-07-27,
AL GIARDINO|279francoisg|5|2015-07-25,
AL GIARDINO|3172YBthomasw|5|2015-07-19,
AL GIARDINO|UrsA_13|5|2015-07-16,
AL GIARDINO|BBlattmer|5|2015-07-10,
AL GIARDINO|yafee|5|2015-07-09,
AL GIARDINO|78pascalm|5|2015-05-27,
AL GIARDINO|AndreaScalietti|5|2015-05-25,
AL GIARDINO|2015TY4|5|2015-04-20,
AL GIARDINO|Nadav8883|5|2015-04-18,
AL GIARDINO|Trip2616|3|2015-02-21,
AL GIARDINO|593gustavl|4|2014-11-16,
AL GIARDINO|787beats|5|2014-11-13,
AL GIARDINO|GallusB_13|4|2014-11-11,
AL GIARDINO|FatimaBrenner|5|2014-07-14,
AL GIARDINO|308filippof|3|2014-06-19,
AL GIARDINO|cheeky-kea|3|2014-03-09,
AL GIARDINO|MZ-CH|5|2014-03-03,
AL GIARDINO|MZ-CH|4|2014-01-29,
AL GIARDINO|Menetekel|5|2013-09-02,
AL GIARDINO|SapporoH|3|2013-08-24,
AL GIARDINO|GerdHarry|2|2013-06-30,
AL GIARDINO|Tomkat8376|5|2013-05-09,
AL GIARDINO|MZ-CH|5|2013-05-06,
AL GIARDINO|842MarkB|5|2013-03-27,
AL GIARDINO|Lara_LadinaK|5|2013-02-02,
AL GIARDINO|Regula_1968|5|2013-01-11,
AL GIARDINO|LinCHK|5|2012-10-12,
AL GIARDINO|Vantheman007|4|2012-09-10,
AL GIARDINO|gobehok|4|2012-02-03,
AL GIARDINO|tzschenkel51|4|2015-10-07,
AL GIARDINO|805gwen|5|2015-07-15,
AL GIARDINO|YvesGG|5|2015-07-13,
AL GIARDINO|g0ncalvesd|5|2015-07-11,
AL GIARDINO|692luanad|5|2015-03-19,
AL GIARDINO|prodepupazzo|5|2015-02-04,
AL GIARDINO|RM3851|3|2014-12-09,
AL GIARDINO|LosAngeles2009|5|2013-05-08,
Molly Malone Irish Pub|172martino|5|2024-01-02,
Molly Malone Irish Pub|Zehnd|5|2022-02-25,
Molly Malone Irish Pub|Zehnd|5|2021-11-05,
Molly Malone Irish Pub|HanspeterF938|4|2021-10-23,
Molly Malone Irish Pub|msmc002|5|2020-10-17,
Molly Malone Irish Pub|SvenG2411|4|2019-09-28,
Molly Malone Irish Pub|Basti47|5|2018-12-30,
Molly Malone Irish Pub|AdrianW3187|5|2018-06-23,
Molly Malone Irish Pub|cmoeller2016|4|2017-04-21,
Molly Malone Irish Pub|stammbach|3|2017-03-17,
Molly Malone Irish Pub|RachelinAdliswil|3|2019-01-06,
Molly Malone Irish Pub|aulShadwell|3|2017-06-24,
Kuhn|amueller123|4|2023-09-05,
Kuhn|WATCH2013|3|2023-02-17,
Kuhn|srshana|4|2022-03-08,
Kuhn|kaleidoskop1|2|2021-05-18,
Kuhn|kaleidoskop1|5|2020-02-04,
Kuhn|unaleana|1|2019-11-13,
Kuhn|cardoperret|2|2019-06-15,
Kuhn|Skarholt|4|2019-02-25,
Kuhn|AnnaLeeW61|3|2018-10-28,
Kuhn|jjenwagner|3|2018-09-29,
Kuhn|SuO_ZH|3|2018-07-10,
Kuhn|469alfredk|4|2018-04-05,
Kuhn|L0nelyTravel0r|3|2018-03-13,
Kuhn|SarahS13288|4|2018-01-25,
Kuhn|dodolauti|4|2018-01-15,
Kuhn|Mala82|4|2018-01-13,
Kuhn|dynueesch|5|2017-09-20,
Kuhn|Bapti13|4|2017-09-05,
Kuhn|Romifers|3|2017-08-28,
Kuhn|twijth00|5|2017-08-01,
Kuhn|peggytime78|5|2017-03-14,
Kuhn|suessf|4|2017-01-10,
Kuhn|martinwinti1000|5|2016-07-10,
Kuhn|ursinae|5|2015-12-29,
Kuhn|DanielS616|4|2015-12-20,
Kuhn|Vespertilio|3|2015-12-09,
Kuhn|Flores2870|4|2015-12-07,
Kuhn|9mdo|2|2015-12-03,
Kuhn|comewithus2|5|2015-11-15,
Kuhn|heinzw401|5|2015-10-26,
Kuhn|Res164|5|2015-08-15,
Kuhn|holshollister|2|2019-05-17,
Kuhn|NickBaba17|4|2019-03-25,
Kuhn|FormerCaliBoy|5|2017-02-14,
William's Asia Restaurant|X382TEmonicam|5|2024-02-13,
William's Asia Restaurant|amueller123|5|2023-02-04,
Spanish Harlem NYC|wintibelle|3|2018-07-09,
Boilerroom|Trip14459776828|4|2024-08-11,
Boilerroom|Sveti40|2|2024-03-22,
Boilerroom|Ehgdubgkk|3|2023-12-09,
Boilerroom|Sudoku92|1|2022-12-02,
Boilerroom|Radvila|5|2020-10-24,
Boilerroom|Zoran-K|4|2020-10-14,
Boilerroom|Zoran-K|4|2019-03-01,
Boilerroom|patrickheinz1207|4|2019-01-30,
Boilerroom|nnyb728|3|2019-01-03,
Boilerroom|84marcf|5|2018-11-23,
Boilerroom|SeverinU7|5|2018-11-11,
Boilerroom|SaleBrutale|5|2018-08-07,
Boilerroom|gandalfw77|4|2018-07-04,
Boilerroom|dofexcellence|3|2018-06-27,
Boilerroom|andreassS3626YT|4|2018-02-13,
Boilerroom|Alessiogiuliano1|2|2018-01-09,
Boilerroom|Cubalibre90|4|2017-10-28,
Boilerroom|Roemiii|4|2017-10-04,
Boilerroom|jasmins963|4|2017-08-13,
Boilerroom|katiCH17|5|2017-07-19,
Boilerroom|Widmausl|3|2017-05-29,
Boilerroom|Hantastisch|5|2017-05-09,
Boilerroom|Andywarhol88|4|2017-04-19,
Boilerroom|miohi|4|2017-04-07,
Boilerroom|nzodm980|5|2017-03-07,
Boilerroom|Verdant81|4|2017-02-24,
Boilerroom|XELA91|4|2016-11-04,
Boilerroom|Quincylein|5|2016-10-30,
Boilerroom|slickking|4|2016-09-21,
Boilerroom|martinwinti1000|3|2016-07-26,
Boilerroom|abianp124|4|2016-07-13,
Boilerroom|172martino|5|2016-06-01,
Boilerroom|Satoriosaka|4|2016-04-21,
Boilerroom|marcwyler2|5|2016-04-17,
Boilerroom|augundohr1|4|2016-03-06,
Boilerroom|B-Reisende|4|2016-02-14,
Boilerroom|kafipause|4|2016-01-23,
Boilerroom|kariren|4|2015-12-16,
Boilerroom|baeumli|5|2015-12-13,
Boilerroom|verm204|4|2015-10-30,
Boilerroom|ninasI3732FP|5|2015-10-02,
Boilerroom|valerieh251|4|2015-07-26,
Boilerroom|G0urmand01|5|2015-07-16,
Boilerroom|swissy1983|3|2015-05-18,
Boilerroom|Soledad6|3|2015-05-13,
Boilerroom|Nibosan|4|2015-03-10,
Boilerroom|ukyonline|3|2015-01-07,
Boilerroom|Samy-ch|4|2015-01-07,
Boilerroom|Miicki|5|2014-12-21,
Boilerroom|ckgoesadvisor|2|2014-12-16,
Boilerroom|hrlin|4|2014-05-01,
Boilerroom|921aem|5|2013-12-21,
Boilerroom|D0N_Fredo|5|2013-11-14,
Boilerroom|MarkP460|4|2013-05-14,
Boilerroom|83MarkS|5|2013-04-22,
Boilerroom|tschaese|4|2012-12-19,
Boilerroom|Meerrauschen|4|2012-11-07,
Boilerroom|teaage|5|2011-12-11,
Boilerroom|georgiou-julian|1|2019-11-08,
Boilerroom|Graido|5|2019-06-20,
Boilerroom|Isabel_K90|4|2017-05-24,
Boilerroom|RaymondRoesti|2|2017-05-10,
Boilerroom|SaleBrutale|5|2016-08-04,
Boilerroom|FormerCaliBoy|3|2015-10-23,
Boilerroom|Ev-K-Wa|3|2015-07-08,
Boilerroom|parallelthought|4|2015-05-27,
Boilerroom|Morrovalle|4|2013-07-01,
Santa Lucia Winterthur|Departure47274827769|5|2024-03-17,
Santa Lucia Winterthur|I9901ETsophiat|5|2024-02-17,
Santa Lucia Winterthur|gulas2024|5|2024-02-03,
Santa Lucia Winterthur|ursberli|5|2023-12-11,
Santa Lucia Winterthur|michellehT6165WZ|5|2023-10-31,
Santa Lucia Winterthur|Odyssey68657993098|5|2023-10-26,
Santa Lucia Winterthur|Leo_vanr|5|2023-10-26,
Santa Lucia Winterthur|CassyFrank|5|2023-10-14,
Santa Lucia Winterthur|andb996|3|2023-10-10,
Santa Lucia Winterthur|B8584AObarbarah|5|2023-09-03,
Santa Lucia Winterthur|XELA91|5|2023-02-21,
Santa Lucia Winterthur|Sudoku92|5|2022-12-02,
Santa Lucia Winterthur|Sune0709|3|2022-11-05,
Santa Lucia Winterthur|Melapos|5|2021-07-18,
Santa Lucia Winterthur|msmc002|2|2020-10-17,
Santa Lucia Winterthur|Wunderbeiz|4|2020-10-06,
Santa Lucia Winterthur|36gabim|4|2020-08-02,
Santa Lucia Winterthur|monikaf401|5|2020-01-06,
Santa Lucia Winterthur|Moswey_Hitsch|3|2019-11-12,
Santa Lucia Winterthur|TrAvEL_ZiChEl|4|2019-10-05,
Santa Lucia Winterthur|847birgitw|4|2019-09-30,
Santa Lucia Winterthur|Skarholt|5|2019-02-26,
Santa Lucia Winterthur|Trader66|4|2019-02-12,
Santa Lucia Winterthur|SuO_ZH|3|2019-01-05,
Santa Lucia Winterthur|baenz-49|4|2018-12-27,
Santa Lucia Winterthur|542rogerr|3|2018-11-30,
Santa Lucia Winterthur|413ren_k|4|2018-11-22,
Santa Lucia Winterthur|georgf387|5|2018-11-13,
Santa Lucia Winterthur|peterbZ3522EQ|5|2018-11-05,
Santa Lucia Winterthur|AdaB107|5|2018-10-12,
Santa Lucia Winterthur|Zugella|5|2018-08-24,
Santa Lucia Winterthur|winti93|2|2018-01-22,
Santa Lucia Winterthur|WernerandM-C|3|2018-01-21,
Santa Lucia Winterthur|RolfKH|3|2017-09-29,
Santa Lucia Winterthur|dynueesch|4|2017-09-21,
Santa Lucia Winterthur|MatTiger|4|2017-08-18,
Santa Lucia Winterthur|Kayt2538|2|2017-05-20,
Santa Lucia Winterthur|123456789lisa|5|2017-05-08,
Santa Lucia Winterthur|henryswiss|3|2017-03-13,
Santa Lucia Winterthur|542rogerr|4|2017-02-19,
Santa Lucia Winterthur|NikB545|2|2017-02-13,
Santa Lucia Winterthur|Waterpolo1s|4|2017-02-09,
Santa Lucia Winterthur|thomasbT709EP|5|2017-02-01,
Santa Lucia Winterthur|andher347|5|2017-01-02,
Santa Lucia Winterthur|chraebsrolae|4|2016-11-30,
Santa Lucia Winterthur|amelliger|3|2016-10-29,
Santa Lucia Winterthur|794sahraa|3|2016-10-18,
Santa Lucia Winterthur|Waterpolo1s|4|2016-09-08,
Santa Lucia Winterthur|988marija|5|2016-05-26,
Santa Lucia Winterthur|timop481|4|2016-05-23,
Santa Lucia Winterthur|joyzora1994|4|2016-05-21,
Santa Lucia Winterthur|cheeky-kea|3|2016-04-03,
Santa Lucia Winterthur|BellaBavaria|4|2016-03-07,
